                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     46,                0.91761,                0.75571,                  1.187,                0.82854,                0.73094,                0.79266,                0.52859,                 1.1389,                0.94616,                 1.3937,              0.0077725,              0.0077725,              0.0077725
                     47,                0.90853,                0.75502,                 1.1818,                 0.7753,                0.78246,                0.80698,                0.55553,                 1.1174,                0.90631,                   1.38,               0.007723,               0.007723,               0.007723
                     48,                0.89597,                0.77909,                 1.1898,                0.82281,                0.76402,                0.81611,                0.55864,                 1.1315,                0.94176,                 1.4027,              0.0076735,              0.0076735,              0.0076735
                     49,                0.91894,                0.74088,                 1.1919,                0.83707,                0.71909,                0.79904,                0.54968,                  1.127,                0.93872,                 1.4041,               0.007624,               0.007624,               0.007624
                     50,                0.89496,                0.73741,                 1.1876,                0.80952,                0.75121,                 0.7921,                0.52423,                 1.1737,                0.97439,                 1.4525,              0.0075745,              0.0075745,              0.0075745
                     51,                0.90252,                 0.7379,                 1.1671,                0.80775,                0.77381,                0.79799,                 0.5439,                 1.1438,                0.94663,                 1.4165,               0.007525,               0.007525,               0.007525
                     52,                0.88685,                0.72175,                 1.1628,                0.77967,                0.75694,                0.78488,                0.53705,                 1.1468,                0.95663,                 1.4315,              0.0074755,              0.0074755,              0.0074755
                     53,                0.88578,                0.70483,                  1.168,                0.79346,                 0.7662,                0.78677,                0.54406,                 1.1358,                0.95546,                  1.407,               0.007426,               0.007426,               0.007426
                     54,                0.88024,                0.71769,                 1.1661,                0.87243,                 0.7305,                0.82018,                0.57155,                 1.1209,                 0.8886,                 1.3775,              0.0073765,              0.0073765,              0.0073765
                     55,                0.88216,                0.69437,                 1.1691,                0.79812,                0.79312,                0.81565,                 0.5482,                 1.1539,                0.92187,                 1.4172,               0.007327,               0.007327,               0.007327
                     56,                0.87535,                 0.7143,                 1.1725,                0.82809,                0.79107,                0.82074,                0.57711,                 1.1022,                0.85991,                 1.3914,              0.0072775,              0.0072775,              0.0072775
                     57,                0.86531,                0.69787,                 1.1494,                0.81219,                0.77405,                0.81244,                0.57702,                 1.0679,                 0.8873,                 1.3604,               0.007228,               0.007228,               0.007228
                     58,                0.87603,                0.68204,                 1.1641,                 0.8353,                0.75327,                0.81183,                0.57723,                 1.0857,                0.88647,                 1.3701,              0.0071785,              0.0071785,              0.0071785
                     59,                0.84999,                0.68241,                 1.1624,                0.84408,                0.78575,                0.83512,                0.57846,                 1.1142,                0.85618,                  1.379,               0.007129,               0.007129,               0.007129
                     60,                0.85772,                0.69468,                 1.1687,                0.87138,                0.75645,                0.82567,                0.56856,                 1.1514,                0.90615,                 1.4336,              0.0070795,              0.0070795,              0.0070795
                     61,                0.89093,                0.70196,                 1.1989,                0.82083,                0.79557,                0.82903,                0.58699,                 1.0779,                0.84092,                  1.383,                0.00703,                0.00703,                0.00703
                     62,                0.84694,                0.67077,                  1.139,                0.86438,                0.77111,                0.82797,                0.58416,                 1.1092,                0.85987,                 1.3821,              0.0069805,              0.0069805,              0.0069805
                     63,                0.83059,                  0.665,                 1.1412,                0.86355,                0.76164,                0.81437,                0.56891,                 1.1176,                 0.8756,                 1.3988,               0.006931,               0.006931,               0.006931
                     64,                0.84523,                0.68929,                 1.1513,                0.83181,                0.77102,                0.82315,                0.56639,                 1.0902,                0.87412,                 1.3788,              0.0068815,              0.0068815,              0.0068815
                     65,                0.85265,                0.67202,                 1.1442,                 0.8291,                0.76023,                0.81154,                0.56675,                 1.1128,                0.90488,                 1.3915,               0.006832,               0.006832,               0.006832
                     66,                0.81011,                0.62525,                 1.1241,                 0.8575,                0.78199,                0.81784,                0.56555,                  1.109,                0.84886,                 1.4153,              0.0067825,              0.0067825,              0.0067825
                     67,                0.80028,                 0.6365,                  1.126,                0.82583,                0.76222,                0.81478,                0.58125,                 1.1022,                0.86769,                 1.3886,               0.006733,               0.006733,               0.006733
