                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     44,                 1.0558,                0.88625,                 1.2839,                0.81816,                0.75305,                0.81232,                0.56274,                 1.1562,                0.94595,                 1.4626,              0.0005743,              0.0005743,              0.0005743
                     45,                 1.0475,                0.87505,                 1.2926,                0.82023,                0.76326,                0.80463,                 0.5706,                 1.1192,                0.97549,                 1.4315,              0.0005644,              0.0005644,              0.0005644
                     46,                 1.0303,                0.85814,                 1.2691,                0.80805,                 0.7401,                0.80548,                 0.5564,                 1.1493,                0.96479,                  1.437,              0.0005545,              0.0005545,              0.0005545
                     47,                 1.0163,                0.84648,                 1.2634,                0.80046,                0.76022,                0.80901,                0.56035,                 1.1589,                0.97197,                 1.4501,              0.0005446,              0.0005446,              0.0005446
                     48,                 1.0066,                0.83444,                  1.259,                0.82893,                0.74561,                0.80588,                0.55858,                 1.1534,                0.96988,                 1.4675,              0.0005347,              0.0005347,              0.0005347
                     49,                0.99402,                0.82722,                 1.2518,                0.76683,                0.76764,                0.79616,                0.55464,                 1.1638,                0.99017,                 1.4614,              0.0005248,              0.0005248,              0.0005248
                     50,                0.99541,                0.82018,                 1.2549,                0.81557,                0.75337,                0.80762,                0.54767,                 1.1645,                0.94643,                 1.4444,              0.0005149,              0.0005149,              0.0005149
                     51,                 1.0003,                0.81703,                 1.2548,                0.82309,                0.74173,                0.78921,                0.55688,                 1.1394,                0.96679,                 1.4327,               0.000505,               0.000505,               0.000505
                     52,                0.98035,                0.81241,                 1.2426,                0.80847,                0.76877,                0.81188,                 0.5639,                 1.1401,                0.90209,                 1.4354,              0.0004951,              0.0004951,              0.0004951
                     53,                 1.0005,                0.81318,                 1.2571,                0.80914,                0.77006,                0.82104,                0.56817,                 1.1465,                0.94775,                 1.4444,              0.0004852,              0.0004852,              0.0004852
                     54,                 1.0001,                0.81031,                 1.2538,                0.84318,                0.77101,                0.82449,                0.58469,                 1.1046,                0.90123,                 1.4312,              0.0004753,              0.0004753,              0.0004753
                     55,                0.95794,                0.77994,                 1.2317,                0.83901,                0.76752,                0.81566,                0.56521,                 1.1741,                0.93165,                 1.4566,              0.0004654,              0.0004654,              0.0004654
                     56,                0.98664,                0.78426,                 1.2268,                0.78982,                0.74213,                0.78906,                0.54252,                 1.1844,                0.92852,                 1.4645,              0.0004555,              0.0004555,              0.0004555
                     57,                0.96102,                0.76562,                 1.2144,                0.84571,                0.76599,                0.82225,                0.57437,                 1.1223,                0.89932,                 1.4275,              0.0004456,              0.0004456,              0.0004456
                     58,                0.96923,                0.76412,                 1.2254,                0.81172,                0.77975,                0.81458,                 0.5677,                 1.1484,                0.91816,                  1.455,              0.0004357,              0.0004357,              0.0004357
                     59,                0.95549,                 0.7531,                 1.2304,                0.83457,                0.77635,                0.82937,                0.57851,                 1.1557,                 0.8859,                  1.458,              0.0004258,              0.0004258,              0.0004258
                     60,                 0.9401,                0.73525,                 1.2183,                0.85035,                0.75085,                0.81283,                0.57162,                 1.1245,                0.90596,                 1.4311,              0.0004159,              0.0004159,              0.0004159
