                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     48,                 1.3402,                 1.4927,                 1.5501,                0.43334,                0.27745,                0.25676,                0.13576,                 1.7475,                  3.056,                 1.9679,              5.347e-05,              5.347e-05,              5.347e-05
                     49,                 1.3417,                 1.4793,                  1.552,                0.33314,                0.30421,                0.28419,                0.15279,                 1.8356,                 2.9532,                 2.2302,              5.248e-05,              5.248e-05,              5.248e-05
                     50,                 1.3435,                 1.4805,                 1.5607,                0.50315,                0.24021,                0.27448,                0.14237,                 1.9287,                 3.5506,                 2.1867,              5.149e-05,              5.149e-05,              5.149e-05
                     51,                  1.352,                  1.474,                 1.5561,                0.30735,                0.34205,                0.25002,                0.12601,                 1.9388,                 3.9774,                 2.1894,               5.05e-05,               5.05e-05,               5.05e-05
                     52,                  1.328,                 1.4474,                 1.5375,                0.27295,                0.20978,                0.19331,                0.10221,                 1.9178,                 3.2852,                 2.2158,              4.951e-05,              4.951e-05,              4.951e-05
                     53,                 1.3507,                 1.4893,                 1.5566,                0.48075,                0.46755,                0.46383,                0.22301,                 1.9155,                 2.2184,                 2.1134,              4.852e-05,              4.852e-05,              4.852e-05
                     54,                  1.345,                  1.475,                 1.5419,                0.39418,                0.37782,                0.32402,                0.15876,                 1.8322,                 3.6205,                 2.0447,              4.753e-05,              4.753e-05,              4.753e-05
                     55,                 1.3041,                 1.4407,                 1.5306,                0.42959,                0.40915,                0.38013,                0.18155,                 1.7505,                 2.3202,                 2.0694,              4.654e-05,              4.654e-05,              4.654e-05
                     56,                 1.3349,                 1.4376,                 1.5256,                0.59676,                0.40454,                0.46566,                0.24166,                 1.7765,                 2.5904,                 2.0977,              4.555e-05,              4.555e-05,              4.555e-05
                     57,                 1.3164,                 1.3988,                 1.5143,                0.45711,                0.40662,                 0.3499,                0.18961,                   1.67,                 2.7103,                 1.9663,              4.456e-05,              4.456e-05,              4.456e-05
                     58,                 1.3097,                  1.401,                 1.5199,                0.44494,                0.41812,                  0.405,                0.21407,                  1.761,                 2.1827,                  2.072,              4.357e-05,              4.357e-05,              4.357e-05
                     59,                  1.304,                 1.3899,                 1.5273,                0.58858,                0.28804,                0.37946,                0.21639,                 1.7611,                 3.2557,                 2.0729,              4.258e-05,              4.258e-05,              4.258e-05
                     60,                 1.2938,                 1.3733,                 1.5086,                0.60191,                0.46065,                0.47778,                0.27854,                 1.6477,                 2.0179,                 2.0007,              4.159e-05,              4.159e-05,              4.159e-05
                     61,                 1.3028,                 1.3951,                 1.5162,                 0.4922,                0.49857,                0.41021,                0.21995,                 1.6395,                 2.3342,                 1.9351,               4.06e-05,               4.06e-05,               4.06e-05
                     62,                 1.3043,                 1.3546,                 1.5077,                0.45471,                0.42289,                0.38622,                0.21463,                 1.6119,                 2.2881,                 1.8375,              3.961e-05,              3.961e-05,              3.961e-05
                     63,                 1.2868,                 1.3373,                 1.5056,                0.40498,                0.30974,                0.31697,                0.17062,                 1.9165,                 2.6478,                  2.291,              3.862e-05,              3.862e-05,              3.862e-05
                     64,                  1.302,                 1.3795,                 1.5175,                0.44903,                0.43019,                0.37311,                0.17408,                 2.0592,                 2.2563,                 2.2466,              3.763e-05,              3.763e-05,              3.763e-05
                     65,                 1.2852,                 1.3516,                 1.5052,                0.45785,                0.44129,                0.43834,                0.23331,                 1.7382,                 2.2774,                 2.0259,              3.664e-05,              3.664e-05,              3.664e-05
                     66,                 1.2874,                 1.3213,                  1.489,                0.64032,                0.52372,                0.55922,                0.30188,                  1.583,                 1.8753,                   1.84,              3.565e-05,              3.565e-05,              3.565e-05
                     67,                 1.2705,                 1.3186,                 1.4889,                0.61977,                0.45065,                0.51856,                0.30847,                 1.4822,                 1.7904,                 1.8382,              3.466e-05,              3.466e-05,              3.466e-05
                     68,                 1.2694,                 1.3239,                 1.4881,                0.45985,                0.33745,                0.31898,                0.17899,                 1.6608,                 2.6604,                 1.9731,              3.367e-05,              3.367e-05,              3.367e-05
                     69,                 1.2583,                 1.2807,                 1.4719,                0.69611,                0.59688,                0.63293,                0.35423,                 1.5451,                 1.5723,                 1.7801,              3.268e-05,              3.268e-05,              3.268e-05
                     70,                 1.2551,                 1.2879,                 1.4732,                0.53791,                0.48566,                0.46233,                0.26644,                 1.4379,                 2.0878,                 1.7057,              3.169e-05,              3.169e-05,              3.169e-05
                     71,                 1.2551,                 1.2629,                 1.4691,                0.55835,                0.41737,                0.43603,                0.25786,                 1.4898,                 2.0036,                 1.8176,               3.07e-05,               3.07e-05,               3.07e-05
                     72,                 1.2669,                 1.3033,                 1.4827,                0.60942,                0.58641,                0.59302,                0.35244,                 1.4409,                 1.5662,                 1.7443,              2.971e-05,              2.971e-05,              2.971e-05
                     73,                 1.2634,                 1.3094,                 1.4862,                0.68144,                0.63279,                0.62903,                0.35189,                 1.4584,                 1.5111,                 1.7233,              2.872e-05,              2.872e-05,              2.872e-05
                     74,                 1.2425,                  1.269,                 1.4645,                0.65875,                0.55322,                0.59915,                0.34551,                 1.4553,                 1.6284,                 1.7541,              2.773e-05,              2.773e-05,              2.773e-05
                     75,                 1.2512,                 1.2629,                 1.4543,                0.67627,                0.59452,                0.61657,                0.34775,                 1.5779,                 1.7641,                 1.8094,              2.674e-05,              2.674e-05,              2.674e-05
                     76,                 1.2503,                 1.2655,                 1.4611,                0.63855,                0.48462,                0.56563,                0.33638,                 1.4648,                 1.8087,                 1.7618,              2.575e-05,              2.575e-05,              2.575e-05
                     77,                 1.2332,                 1.2418,                 1.4435,                0.60613,                0.49827,                0.52671,                0.31281,                 1.4485,                 1.8786,                 1.7458,              2.476e-05,              2.476e-05,              2.476e-05
                     78,                  1.228,                 1.2248,                 1.4491,                0.66006,                0.51894,                0.59301,                0.34325,                 1.4688,                 1.6496,                 1.7331,              2.377e-05,              2.377e-05,              2.377e-05
                     79,                 1.2214,                 1.2383,                 1.4437,                 0.6133,                0.48006,                0.53728,                0.32745,                 1.4014,                 1.7012,                 1.6604,              2.278e-05,              2.278e-05,              2.278e-05
                     80,                 1.2146,                 1.2143,                 1.4419,                0.52647,                 0.4949,                0.46846,                0.22239,                  1.924,                 2.2206,                 2.1399,              2.179e-05,              2.179e-05,              2.179e-05
                     81,                 1.2239,                 1.2096,                 1.4423,                0.60911,                0.48681,                0.52371,                0.32057,                 1.4486,                 1.8065,                 1.7548,               2.08e-05,               2.08e-05,               2.08e-05
                     82,                 1.2104,                 1.2073,                 1.4438,                  0.602,                0.58233,                0.59216,                0.33286,                 1.5071,                 1.5725,                 1.7527,              1.981e-05,              1.981e-05,              1.981e-05
                     83,                 1.2187,                    1.2,                 1.4357,                0.65594,                0.54619,                 0.6079,                 0.3823,                 1.4301,                   1.57,                  1.753,              1.882e-05,              1.882e-05,              1.882e-05
                     84,                 1.2047,                 1.1883,                 1.4318,                 0.6974,                0.58918,                0.64615,                0.38676,                 1.4011,                 1.4103,                 1.6676,              1.783e-05,              1.783e-05,              1.783e-05
                     85,                 1.1866,                 1.1699,                 1.4228,                0.67772,                0.60317,                0.63945,                0.41454,                 1.2682,                 1.4361,                 1.5794,              1.684e-05,              1.684e-05,              1.684e-05
                     86,                 1.1953,                 1.1597,                 1.4183,                0.74901,                0.64171,                0.71278,                0.42603,                 1.3663,                 1.3158,                 1.6254,              1.585e-05,              1.585e-05,              1.585e-05
                     87,                 1.2074,                 1.1697,                 1.4314,                0.64182,                0.60382,                0.65431,                0.42468,                   1.34,                 1.4711,                 1.6629,              1.486e-05,              1.486e-05,              1.486e-05
                     88,                 1.2026,                 1.1717,                 1.4214,                0.68498,                0.59053,                0.63564,                 0.4024,                  1.332,                 1.4766,                  1.619,              1.387e-05,              1.387e-05,              1.387e-05
                     89,                  1.183,                  1.158,                  1.411,                0.67513,                0.68578,                0.69932,                0.41781,                 1.3019,                 1.3459,                 1.5942,              1.288e-05,              1.288e-05,              1.288e-05
                     90,                 1.0675,                 1.0615,                 1.4248,                0.75414,                0.65872,                0.71994,                0.45817,                 1.3608,                 1.3239,                 1.6921,              1.189e-05,              1.189e-05,              1.189e-05
                     91,                 1.0491,                0.97656,                 1.4081,                0.75647,                0.67093,                0.71446,                0.47187,                 1.2715,                 1.2703,                  1.613,               1.09e-05,               1.09e-05,               1.09e-05
                     92,                 1.0253,                0.94247,                 1.3904,                0.74825,                0.62865,                0.69503,                0.46133,                 1.2521,                 1.2962,                  1.577,               9.91e-06,               9.91e-06,               9.91e-06
                     93,                 1.0151,                0.91937,                 1.3847,                0.74324,                0.61299,                 0.6922,                0.44939,                 1.2921,                 1.3134,                 1.6114,               8.92e-06,               8.92e-06,               8.92e-06
                     94,                 1.0229,                0.91963,                 1.3771,                0.71548,                0.66412,                0.70916,                0.45905,                 1.2914,                 1.2497,                 1.5836,               7.93e-06,               7.93e-06,               7.93e-06
                     95,                 1.0044,                0.89756,                 1.3759,                0.77604,                  0.709,                0.74756,                0.49564,                 1.2496,                   1.15,                 1.5752,               6.94e-06,               6.94e-06,               6.94e-06
                     96,                 1.0044,                0.88326,                 1.3651,                0.80294,                0.70117,                0.75995,                0.50474,                 1.2308,                 1.1287,                 1.5346,               5.95e-06,               5.95e-06,               5.95e-06
                     97,                0.99677,                0.87742,                 1.3775,                0.81761,                0.64933,                 0.7516,                0.49598,                 1.2236,                 1.1582,                 1.5507,               4.96e-06,               4.96e-06,               4.96e-06
                     98,                0.97721,                0.87128,                 1.3522,                0.81008,                0.68304,                0.76578,                0.50814,                 1.2139,                 1.1124,                 1.5532,               3.97e-06,               3.97e-06,               3.97e-06
                     99,                0.97436,                0.86091,                 1.3553,                0.79325,                0.69224,                 0.7682,                0.51281,                 1.2139,                 1.1099,                 1.5361,               2.98e-06,               2.98e-06,               2.98e-06
