                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     51,                0.86381,                0.59213,                 1.0774,                0.85931,                0.83442,                0.86891,                0.64577,                0.96501,                0.63394,                 1.1998,              7.525e-05,              7.525e-05,              7.525e-05
                     52,                0.86493,                0.59731,                 1.0743,                0.85573,                0.81683,                0.85947,                0.63497,                0.99365,                0.67446,                 1.2223,             7.4755e-05,             7.4755e-05,             7.4755e-05
                     53,                0.85939,                0.58254,                 1.0674,                0.85491,                0.79462,                0.86332,                0.63134,                 1.0033,                  0.684,                 1.2358,              7.426e-05,              7.426e-05,              7.426e-05
                     54,                0.85264,                 0.5788,                 1.0633,                 0.8569,                0.83015,                0.86501,                0.62774,                  1.001,                0.64244,                 1.2426,             7.3765e-05,             7.3765e-05,             7.3765e-05
                     55,                0.84354,                0.56595,                 1.0604,                0.86086,                0.82158,                0.85972,                0.61692,                 1.0214,                0.65591,                 1.2545,              7.327e-05,              7.327e-05,              7.327e-05
                     56,                0.86221,                0.57551,                 1.0649,                0.87319,                 0.8141,                0.86211,                0.62471,                 1.0111,                0.64031,                 1.2554,             7.2775e-05,             7.2775e-05,             7.2775e-05
                     57,                0.84843,                0.56192,                 1.0586,                0.85174,                0.82101,                0.85344,                0.61796,                 1.0088,                0.69027,                 1.2542,              7.228e-05,              7.228e-05,              7.228e-05
                     58,                0.84122,                0.56667,                 1.0556,                0.84123,                0.84017,                0.86828,                0.63685,                  0.994,                0.67045,                 1.2209,             7.1785e-05,             7.1785e-05,             7.1785e-05
                     59,                0.84582,                0.56601,                 1.0607,                 0.8471,                0.84335,                 0.8634,                0.64276,                0.98474,                0.64592,                 1.2156,              7.129e-05,              7.129e-05,              7.129e-05
                     60,                0.83253,                0.56483,                 1.0565,                0.84987,                 0.8255,                0.85944,                 0.6332,                0.98673,                0.66208,                 1.2124,             7.0795e-05,             7.0795e-05,             7.0795e-05
