                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     53,                0.82529,                0.54509,                  1.048,                0.84182,                0.83913,                0.87067,                0.65343,                 1.0292,                0.68648,                 1.2474,              7.426e-05,              7.426e-05,              7.426e-05
                     54,                0.82477,                0.54699,                 1.0474,                0.84718,                0.83356,                0.86221,                0.63147,                 1.0345,                0.66483,                 1.2275,             7.3765e-05,             7.3765e-05,             7.3765e-05
                     55,                0.81391,                0.53933,                 1.0411,                0.85611,                0.83578,                0.87968,                0.63416,                 1.0597,                0.65376,                 1.2425,              7.327e-05,              7.327e-05,              7.327e-05
                     56,                0.83606,                0.54833,                 1.0437,                0.87338,                0.82102,                0.86731,                0.64342,                 1.0534,                0.68104,                 1.2498,             7.2775e-05,             7.2775e-05,             7.2775e-05
                     57,                0.81198,                0.53189,                 1.0347,                0.85557,                0.81212,                0.86313,                0.63231,                 1.0536,                0.70237,                 1.2512,              7.228e-05,              7.228e-05,              7.228e-05
                     58,                0.80376,                0.53193,                 1.0409,                0.86001,                0.81667,                0.87205,                0.64276,                 1.0185,                0.65107,                  1.239,             7.1785e-05,             7.1785e-05,             7.1785e-05
                     59,                0.81665,                0.53205,                  1.037,                0.82955,                0.85839,                 0.8825,                0.66279,                 1.0141,                0.67188,                 1.2318,              7.129e-05,              7.129e-05,              7.129e-05
                     60,                0.79703,                0.51821,                 1.0282,                0.86286,                0.83148,                 0.8763,                0.65041,                  1.028,                0.68597,                 1.2342,             7.0795e-05,             7.0795e-05,             7.0795e-05
                     61,                0.81436,                0.53948,                 1.0423,                0.85874,                0.83567,                0.87591,                0.64553,                 1.0265,                0.66508,                 1.2515,               7.03e-05,               7.03e-05,               7.03e-05
                     62,                 0.7982,                0.51187,                 1.0287,                0.86787,                0.82782,                0.87745,                0.64729,                 1.0362,                0.66837,                 1.2562,             6.9805e-05,             6.9805e-05,             6.9805e-05
                     63,                0.78867,                0.52526,                  1.037,                0.86945,                0.78464,                0.86238,                0.63428,                 1.0503,                0.73899,                 1.2683,              6.931e-05,              6.931e-05,              6.931e-05
                     64,                0.79113,                0.51869,                 1.0339,                0.87425,                0.79642,                0.87438,                0.64824,                 1.0258,                0.67421,                 1.2476,             6.8815e-05,             6.8815e-05,             6.8815e-05
                     65,                 0.7887,                 0.5136,                 1.0224,                0.84817,                0.85945,                0.88971,                0.66523,                 1.0262,                0.65304,                  1.253,              6.832e-05,              6.832e-05,              6.832e-05
                     66,                0.79211,                0.51182,                 1.0317,                0.86748,                0.81123,                0.87346,                0.64246,                 1.0269,                0.67116,                 1.2565,             6.7825e-05,             6.7825e-05,             6.7825e-05
                     67,                 0.7854,                0.51912,                 1.0277,                0.85418,                0.83321,                0.87396,                0.64674,                 1.0291,                0.67985,                 1.2459,              6.733e-05,              6.733e-05,              6.733e-05
                     68,                  0.775,                0.50818,                 1.0261,                0.84062,                0.84782,                0.87629,                0.65385,                 1.0527,                0.69445,                 1.2642,             6.6835e-05,             6.6835e-05,             6.6835e-05
                     69,                 0.7708,                0.49814,                 1.0176,                0.86172,                0.84006,                0.87566,                0.65032,                  1.038,                0.70012,                 1.2545,              6.634e-05,              6.634e-05,              6.634e-05
                     70,                0.78527,                0.51356,                 1.0283,                0.87719,                0.80595,                0.86763,                0.63626,                  1.057,                0.73162,                  1.251,             6.5845e-05,             6.5845e-05,             6.5845e-05
                     71,                 0.7586,                 0.4961,                 1.0205,                0.87278,                0.83652,                0.88041,                0.64728,                 1.0546,                0.68013,                 1.2695,              6.535e-05,              6.535e-05,              6.535e-05
                     72,                0.78194,                 0.5117,                 1.0258,                 0.8761,                0.83388,                0.88313,                0.65235,                 1.0435,                0.67965,                 1.2612,             6.4855e-05,             6.4855e-05,             6.4855e-05
                     73,                0.77924,                0.50087,                 1.0194,                0.86101,                0.85128,                 0.8742,                0.63484,                 1.0395,                0.67053,                 1.2559,              6.436e-05,              6.436e-05,              6.436e-05
                     74,                0.76551,                0.50095,                 1.0188,                0.86585,                0.82464,                0.88214,                0.65455,                 1.0317,                0.66068,                 1.2541,             6.3865e-05,             6.3865e-05,             6.3865e-05
                     75,                 0.7744,                0.49963,                  1.015,                0.91076,                0.79649,                0.88816,                 0.6564,                 1.0427,                 0.6656,                 1.2624,              6.337e-05,              6.337e-05,              6.337e-05
                     76,                0.75652,                0.49436,                 1.0218,                0.88324,                 0.8133,                0.87915,                0.64971,                 1.0399,                0.66665,                 1.2598,             6.2875e-05,             6.2875e-05,             6.2875e-05
                     77,                0.75452,                0.47983,                 1.0144,                 0.8782,                 0.8173,                0.87627,                0.64982,                 1.0327,                0.68835,                 1.2635,              6.238e-05,              6.238e-05,              6.238e-05
                     78,                0.75062,                0.47823,                 1.0177,                 0.8805,                0.80176,                0.87846,                0.65365,                  1.059,                0.72052,                  1.275,             6.1885e-05,             6.1885e-05,             6.1885e-05
                     79,                0.75428,                0.49362,                 1.0177,                0.87023,                0.80464,                0.87467,                0.64587,                 1.0623,                0.68884,                  1.289,              6.139e-05,              6.139e-05,              6.139e-05
                     80,                0.75895,                0.48787,                   1.01,                0.89858,                0.79129,                0.87557,                0.64556,                 1.0845,                0.69452,                 1.3113,             6.0895e-05,             6.0895e-05,             6.0895e-05
                     81,                0.75819,                0.49001,                 1.0166,                0.87195,                 0.8241,                0.87337,                0.64933,                 1.0481,                0.69468,                  1.285,               6.04e-05,               6.04e-05,               6.04e-05
                     82,                0.74087,                0.48105,                 1.0116,                 0.8555,                0.83828,                0.88771,                0.66445,                 1.0467,                0.68793,                 1.2897,             5.9905e-05,             5.9905e-05,             5.9905e-05
                     83,                0.74951,                0.48935,                 1.0184,                0.87698,                0.81537,                0.86833,                0.63971,                 1.0455,                0.72641,                 1.2795,              5.941e-05,              5.941e-05,              5.941e-05
                     84,                0.74606,                0.48106,                   1.01,                0.90434,                0.79401,                0.87819,                0.65408,                 1.0377,                0.69111,                 1.2796,             5.8915e-05,             5.8915e-05,             5.8915e-05
                     85,                0.74215,                0.47275,                 1.0067,                0.86894,                0.82963,                0.88073,                0.66238,                 1.0264,                0.70189,                 1.2757,              5.842e-05,              5.842e-05,              5.842e-05
                     86,                0.73558,                0.47295,                 1.0028,                 0.8885,                0.81242,                0.87664,                0.64834,                 1.0374,                0.67819,                 1.2911,             5.7925e-05,             5.7925e-05,             5.7925e-05
                     87,                0.74404,                0.47593,                 1.0095,                0.89748,                0.79681,                0.88273,                0.66153,                 1.0111,                0.66165,                 1.2634,              5.743e-05,              5.743e-05,              5.743e-05
                     88,                0.74882,                0.47952,                 1.0115,                0.88859,                0.79546,                0.87609,                0.65177,                 1.0449,                0.69457,                 1.2671,             5.6935e-05,             5.6935e-05,             5.6935e-05
